Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country
490161,20972,PINK CREAM FELT CRAFT TRINKET BOX ,12.0,2009-12-04 10:57:00,1.25,17160.0,United Kingdom
512276,22554,PLASTERS IN TIN WOODLAND ANIMALS,12.0,2010-06-14 13:36:00,1.65,12637.0,France
501434,21466,RED FLOWER CROCHET FOOD COVER,6.0,2010-03-16 13:15:00,3.75,14496.0,United Kingdom
498389,21280,VINTAGE KITCHEN PRINT VEGETABLES,1.0,2010-02-18 14:43:00,2.55,14606.0,United Kingdom
499676,21224,SET/4 SKULL BADGES,10.0,2010-03-01 16:29:00,1.25,17116.0,United Kingdom
508780,22624,IVORY KITCHEN SCALES,1.0,2010-05-18 12:24:00,8.5,15518.0,United Kingdom
512262,21431,GREEN GINGHAM FLOWER JEWELLERY BOX,1.0,2010-06-14 13:18:00,1.65,16007.0,United Kingdom
490161,20913,SET/5 BLUE SPOTTY LID GLASS BOWLS,6.0,2009-12-04 10:57:00,2.95,17160.0,United Kingdom
517958,85129A,"WHITE PEARL BEADED HEART, SMALL",3.0,2010-08-03 12:13:00,1.25,13679.0,United Kingdom
497519,79336,LIGHT PINK FLOCK GLASS CANDLEHOLDER,1.0,2010-02-10 13:32:00,1.65,15311.0,United Kingdom
520027,84970S,HANGING HEART ZINC T-LIGHT HOLDER,12.0,2010-08-23 12:56:00,0.85,14321.0,United Kingdom
492287,85132C,CHARLIE AND LOLA FIGURES TINS,2.0,2009-12-16 11:46:00,9.95,13074.0,United Kingdom
495310,21154,RED SPOTTY OVEN GLOVE ,10.0,2010-01-22 14:17:00,1.25,12531.0,Germany
501304,22461,SAVOY ART DECO CLOCK,2.0,2010-03-15 17:14:00,12.75,17231.0,United Kingdom
512072,85047,WHITE BEADED GARLAND STRING 20LIGHT,1.0,2010-06-13 11:39:00,6.35,13619.0,United Kingdom
491811,20728,LUNCH BAG CARS BLUE,2.0,2009-12-14 13:22:00,1.65,12835.0,United Kingdom
501098,22079,RIBBON REEL HEARTS DESIGN ,5.0,2010-03-12 12:41:00,1.65,16347.0,United Kingdom
502677,72728,ROSE SCENT CANDLES IN GLASS,9.0,2010-03-26 10:20:00,0.85,15755.0,United Kingdom
511051,22551,PLASTERS IN TIN SPACEBOY,8.0,2010-06-06 12:13:00,1.65,12911.0,United Kingdom
509743,20692,FLORAL ELEPHANT SOFT TOY,1.0,2010-05-25 13:21:00,4.25,17841.0,United Kingdom
494808,22207,FRYING PAN UNION FLAG,1.0,2010-01-18 16:09:00,4.25,17231.0,United Kingdom
519228,16218,CARTOON  PENCIL SHARPENERS,80.0,2010-08-15 12:40:00,0.16,12583.0,France
490982,21833,CAMOUFLAGE LED TORCH,3.0,2009-12-08 16:57:00,1.69,17329.0,United Kingdom
503455,22315,200 RED + WHITE BENDY STRAWS,3.0,2010-04-01 11:48:00,1.25,15311.0,United Kingdom
496551,85039A,SET/4 RED MINI ROSE CANDLE IN BOWL,2.0,2010-02-02 13:13:00,1.65,13975.0,United Kingdom
491101,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,12.0,2009-12-09 14:16:00,0.95,17449.0,United Kingdom
513072,21134,VICTORIAN METAL POSTCARD CHRISTMAS,6.0,2010-06-21 14:19:00,1.65,17137.0,United Kingdom
490899,21481,FAWN BLUE HOT WATER BOTTLE,6.0,2009-12-08 13:04:00,2.95,16732.0,United Kingdom
507622,21363,HOME SMALL WOOD LETTERS,1.0,2010-05-10 14:28:00,4.95,17579.0,United Kingdom
492434,84836,ZINC METAL HEART DECORATION,12.0,2009-12-17 10:17:00,1.25,15601.0,United Kingdom
507432,22467,GUMBALL COAT RACK,2.0,2010-05-09 16:10:00,2.55,16655.0,United Kingdom
510189,22469,HEART OF WICKER SMALL,10.0,2010-05-27 17:02:00,1.65,13101.0,United Kingdom
515771,72008,FROSTED BOX 9 WHITE T-LIGHT CANDLES,1.0,2010-07-14 14:42:00,0.42,13610.0,United Kingdom
505580,84670,JAPANESE CROCHETED ANIMAL,24.0,2010-04-23 12:13:00,0.36,17448.0,United Kingdom
504427,37370,RETRO COFFEE MUGS ASSORTED,6.0,2010-04-13 13:21:00,1.25,14030.0,United Kingdom
512808,22553,PLASTERS IN TIN SKULLS,12.0,2010-06-18 11:23:00,1.65,16155.0,United Kingdom
511522,21165,BEWARE OF THE CAT METAL SIGN ,1.0,2010-06-08 16:47:00,1.69,16072.0,United Kingdom
492169,21876,POTTERING MUG,2.0,2009-12-15 14:46:00,1.25,13680.0,United Kingdom
499223,21077,SET/20 WOODLAND PAPER NAPKINS ,12.0,2010-02-25 11:45:00,0.85,12583.0,France
512806,20756,GREEN FERN POCKET BOOK,1.0,2010-06-18 11:21:00,0.85,15483.0,United Kingdom
499874,22178,VICTORIAN GLASS HANGING T-LIGHT,24.0,2010-03-03 08:42:00,1.25,16556.0,United Kingdom
514844,21791,VINTAGE HEADS AND TAILS CARD GAME ,24.0,2010-07-06 15:17:00,1.25,15125.0,United Kingdom
494989,82607C,GLASS BONBON JAR. SUPERFINES,3.0,2010-01-20 11:49:00,1.25,14556.0,United Kingdom
501276,22583,PACK OF 6 HANDBAG GIFT BOXES,1.0,2010-03-15 13:55:00,2.55,18135.0,United Kingdom
508225,84997D,PINK 3 PIECE MINI DOTS CUTLERY SET,1.0,2010-05-13 15:58:00,3.75,17432.0,United Kingdom
492735,85132A,CHARLIE + LOLA BISCUITS TINS,4.0,2009-12-18 12:06:00,9.95,12921.0,United Kingdom
504635,82551,LAUNDRY 15C METAL SIGN,12.0,2010-04-15 13:52:00,1.25,15615.0,United Kingdom
505332,21212,PACK OF 72 RETRO SPOT CAKE CASES,6.0,2010-04-21 12:43:00,0.55,15719.0,United Kingdom
512112,21535,RED RETROSPOT SMALL MILK JUG,1.0,2010-06-13 14:40:00,2.55,17841.0,United Kingdom
518652,84921,CREAM AND PINK FLOWERS PONY ,1.0,2010-08-10 13:28:00,3.75,14722.0,United Kingdom
507393,21980,PACK OF 12 RED SPOTTY TISSUES ,48.0,2010-05-09 12:49:00,0.29,14911.0,EIRE
499464,20804,GLASS CHICKEN BUTTER DISH,4.0,2010-02-28 11:25:00,1.65,17150.0,United Kingdom
516116,22645,CERAMIC HEART FAIRY CAKE MONEY BANK,2.0,2010-07-16 14:23:00,1.45,15452.0,United Kingdom
513051,79030A,"TUMBLER, ENGLISH ROSE",6.0,2010-06-21 13:22:00,1.65,18245.0,United Kingdom
498446,48116,DOOR MAT MULTICOLOUR STRIPE,10.0,2010-02-19 10:16:00,6.35,13093.0,United Kingdom
499220,21482,MUSHROOM BLUE HOT WATER BOTTLE,1.0,2010-02-25 11:32:00,2.95,14606.0,United Kingdom
503452,72802B,OCEAN SCENT CANDLE IN JEWELLED BOX,3.0,2010-04-01 11:48:00,4.25,16347.0,United Kingdom
511297,21355,TOAST ITS - I LOVE YOU ,12.0,2010-06-07 15:12:00,1.25,17101.0,United Kingdom
493954,48194,DOORMAT HEARTS,4.0,2010-01-08 14:10:00,6.75,18170.0,United Kingdom
496291,22365,DOORMAT RESPECTABLE HOUSE,2.0,2010-01-31 10:08:00,6.75,16104.0,United Kingdom
509396,22569,FELTCRAFT CUSHION BUTTERFLY,8.0,2010-05-23 11:02:00,3.75,13330.0,United Kingdom
513494,21577,SAVE THE PLANET COTTON TOTE BAG,6.0,2010-06-25 10:10:00,2.25,16992.0,United Kingdom
C498280,22109,FULL ENGLISH BREAKFAST PLATE,-1.0,2010-02-17 16:22:00,3.39,17511.0,United Kingdom
511778,82484,WOOD BLACK BOARD ANT WHITE FINISH,3.0,2010-06-10 12:37:00,6.45,17716.0,United Kingdom
489586,72753A,S/3 FLWR FAIRY LILLY CANDLES,8.0,2009-12-01 13:50:00,2.1,15380.0,United Kingdom
511970,20867,PINK ROSE FABRIC MIRROR,1.0,2010-06-11 13:59:00,1.25,18022.0,United Kingdom
507999,84997C,BLUE 3 PIECE MINI DOTS CUTLERY SET,6.0,2010-05-12 11:45:00,3.75,12580.0,Germany
519371,22156,HEART DECORATION WITH PEARLS ,1.0,2010-08-16 13:12:00,0.85,14606.0,United Kingdom
512788,22080,RIBBON REEL SPOTS DESIGN ,10.0,2010-06-18 09:28:00,1.65,13427.0,United Kingdom
516778,21414,SCALLOP SHELL SOAP DISH,2.0,2010-07-22 19:56:00,2.1,17602.0,United Kingdom
517474,21164,HOME SWEET HOME METAL SIGN ,6.0,2010-07-29 12:03:00,2.95,12609.0,Germany
519673,22295,HEART FILIGREE DOVE LARGE,48.0,2010-08-19 12:23:00,1.65,17666.0,United Kingdom
518508,22198,LARGE POPCORN HOLDER ,24.0,2010-08-09 14:26:00,1.65,12412.0,Denmark
491317,20725,LUNCH BAG RED SPOTTY,10.0,2009-12-10 15:28:00,1.65,16670.0,United Kingdom
498403,20981,12 PENCILS TALL TUBE WOODLAND,12.0,2010-02-18 15:50:00,0.85,18153.0,United Kingdom
491652,48184,DOOR MAT ENGLISH ROSE ,1.0,2009-12-13 10:48:00,6.75,16335.0,United Kingdom
496341,20972,PINK CREAM FELT CRAFT TRINKET BOX ,24.0,2010-01-31 15:47:00,1.25,17107.0,United Kingdom
495360,85093,CANDY SPOT EGG WARMER HARE,12.0,2010-01-24 12:05:00,1.25,12703.0,Germany
489560,17165D,ASS COL LARGE SAND FROG P'WEIGHT,108.0,2009-12-01 12:56:00,0.85,13526.0,United Kingdom
512177,21827,EIGHT PIECE CREEPY CRAWLIE SET,12.0,2010-06-14 12:01:00,1.25,15150.0,United Kingdom
492540,37502,TEA TIME MUG IN GIFT BOX,1.0,2009-12-17 13:36:00,2.95,15005.0,United Kingdom
514293,20957,PORCELAIN HANGING BELL SMALL,2.0,2010-07-01 12:13:00,1.45,18109.0,United Kingdom
496431,20886,BOX OF 9 PEBBLE CANDLES,1.0,2010-02-01 12:30:00,1.95,16415.0,United Kingdom
515814,21770,OPEN CLOSED METAL SIGN,4.0,2010-07-15 09:02:00,4.95,17145.0,United Kingdom
500233,84987,SET OF 36 TEATIME PAPER DOILIES,1.0,2010-03-05 11:31:00,1.45,13544.0,United Kingdom
519227,16169K,WRAP FOLK ART,50.0,2010-08-15 12:37:00,0.19,15789.0,United Kingdom
504408,85099C,JUMBO  BAG BAROQUE BLACK WHITE,10.0,2010-04-13 12:00:00,1.95,15039.0,United Kingdom
490085,72741,GRAND CHOCOLATECANDLE,9.0,2009-12-03 15:43:00,1.45,12937.0,United Kingdom
505498,22508,DOORSTOP RETROSPOT HEART,4.0,2010-04-22 13:29:00,3.75,14209.0,United Kingdom
514058,47591D,PINK FAIRY CAKE CHILD'S APRON,8.0,2010-06-30 11:49:00,1.95,17578.0,United Kingdom
513975,21440,12 MINI TOADSTOOL PEGS,5.0,2010-06-29 16:43:00,1.25,13451.0,United Kingdom
504451,22524,CHILDRENS GARDEN GLOVES BLUE,12.0,2010-04-13 15:01:00,1.25,16709.0,United Kingdom
509198,22320,BIRDS MOBILE VINTAGE DESIGN,3.0,2010-05-21 08:21:00,5.95,14156.0,EIRE
510984,84997A,GREEN 3 PIECE MINI DOTS CUTLERY SET,6.0,2010-06-04 12:32:00,3.75,13995.0,United Kingdom
499678,20851,ZINC HEART LATTICE TRAY OVAL ,1.0,2010-03-01 16:35:00,5.95,17222.0,United Kingdom
511551,21231,SWEETHEART CERAMIC TRINKET BOX,12.0,2010-06-09 09:40:00,1.25,15173.0,United Kingdom
C505395,21459,YELLOW EASTER EGG HUNT START POST,-5.0,2010-04-22 09:46:00,1.95,13081.0,United Kingdom
503362,72351A,SET/6 TURQUOISE BUTTERFLY T-LIGHTS,3.0,2010-03-31 14:08:00,2.1,18231.0,United Kingdom
519610,22301,COFFEE MUG CAT + BIRD DESIGN,12.0,2010-08-18 16:54:00,2.55,15494.0,United Kingdom
496065,22195,LARGE HEART MEASURING SPOONS,7.0,2010-01-28 15:51:00,1.65,17768.0,United Kingdom
498019,22157,ANGEL DECORATION WITH LACE PADDED,48.0,2010-02-15 16:57:00,0.85,13089.0,United Kingdom
501767,82600,NO SINGING METAL SIGN,4.0,2010-03-19 11:39:00,2.1,16335.0,United Kingdom
497203,84997D,PINK 3 PIECE MINI DOTS CUTLERY SET,6.0,2010-02-07 11:48:00,3.75,14546.0,United Kingdom
502252,21528,DAIRY MAID TRADITIONAL TEAPOT ,1.0,2010-03-23 14:29:00,6.95,14590.0,United Kingdom
514299,21690,SILVER  CANDLEPOT JARDIN ,1.0,2010-07-01 12:33:00,3.75,14590.0,United Kingdom
490958,82001S,VINYL RECORD FRAME SILVER,24.0,2009-12-08 15:12:00,3.39,13576.0,United Kingdom
503575,21843,RED RETROSPOT CAKE STAND,3.0,2010-04-01 16:35:00,10.95,15856.0,United Kingdom
503070,22295,HEART FILIGREE DOVE LARGE,12.0,2010-03-30 10:49:00,1.65,17676.0,United Kingdom
510038,22184,CAKE STAND VICTORIAN FILIGREE LARGE,2.0,2010-05-26 15:48:00,8.5,13920.0,United Kingdom
498261,21843,RETRO SPOT CAKE STAND,1.0,2010-02-17 14:47:00,10.95,16938.0,United Kingdom
518115,22642,SET OF 4 NAPKIN CHARMS STARS   ,2.0,2010-08-04 14:41:00,2.55,12748.0,United Kingdom
490099,84558A,3D DOG PICTURE PLAYING CARDS,6.0,2009-12-03 16:12:00,2.95,16736.0,United Kingdom
499659,47566,PARTY BUNTING,2.0,2010-03-01 15:05:00,4.65,16731.0,United Kingdom
519607,21610,SET 12 PEAR BOTANICAL T-LIGHTS,1.0,2010-08-18 16:21:00,2.95,14505.0,United Kingdom
501897,22281,EASTER TREE YELLOW BIRDS,2.0,2010-03-21 15:23:00,5.95,17539.0,United Kingdom
519817,21696,SMALL SILVER TRELLIS CANDLEPOT,6.0,2010-08-20 13:41:00,2.95,14243.0,United Kingdom
502897,21241,GREEN SPOTTY CUP,4.0,2010-03-29 11:55:00,0.85,14527.0,United Kingdom
495731,20776,ABSTRACT CIRCLES NOTEBOOK,3.0,2010-01-26 16:19:00,1.65,15959.0,United Kingdom
504881,82482,WOODEN PICTURE FRAME WHITE FINISH,6.0,2010-04-18 13:00:00,2.1,17850.0,United Kingdom
517858,22631,CIRCUS PARADE LUNCH BOX ,1.0,2010-08-02 13:58:00,1.95,13090.0,United Kingdom
500538,21593,SWALLOW CIGAR BOX MATCHES ,24.0,2010-03-08 14:41:00,1.25,16275.0,United Kingdom
505085,21621,VINTAGE UNION JACK BUNTING,2.0,2010-04-20 10:19:00,8.5,14611.0,United Kingdom
492247,79323S, SILVER CHERRY LIGHTS,4.0,2009-12-16 10:16:00,6.75,16736.0,United Kingdom
516183,21107,CREAM SLICE FLANNEL PINK SPOT ,6.0,2010-07-18 15:39:00,2.95,15306.0,United Kingdom
489552,72756,FAIRY CAKE CANDLES,9.0,2009-12-01 12:36:00,1.49,17063.0,United Kingdom
504356,20677,PINK SPOTTY BOWL,8.0,2010-04-13 10:02:00,1.25,12835.0,United Kingdom
516310,22207,FRYING PAN UNION FLAG,2.0,2010-07-19 14:12:00,4.25,18036.0,United Kingdom
513653,22332,SKULLS PARTY BAG + STICKER SET,432.0,2010-06-28 09:55:00,1.45,16754.0,United Kingdom
492592,20855,PINK PATCH PURSE BLUE HEART,2.0,2009-12-17 15:41:00,1.65,17400.0,United Kingdom
499962,21232,STRAWBERRY CERAMIC TRINKET BOX,15.0,2010-03-03 13:04:00,1.25,12835.0,United Kingdom
510157,82581,TOILET METAL SIGN,12.0,2010-05-27 13:34:00,0.55,13715.0,United Kingdom
520046,20719,WOODLAND CHARLOTTE BAG,10.0,2010-08-23 14:38:00,0.85,15005.0,United Kingdom
516932,21802,CHRISTMAS TREE HEART DECORATION,36.0,2010-07-25 13:02:00,0.42,18064.0,United Kingdom
498562,21622,VINTAGE UNION JACK CUSHION COVER,4.0,2010-02-21 12:03:00,4.95,15182.0,United Kingdom
516944,21652,GLASS ETCHED T-LIGHT HOLDER MEDIUM,12.0,2010-07-25 14:57:00,1.95,15260.0,United Kingdom
516839,22080,RIBBON REEL SPOTS DESIGN ,10.0,2010-07-23 11:17:00,1.65,12647.0,Germany
500868,84690,S/2 BEACH HUT STOOLS,2.0,2010-03-10 13:08:00,7.95,14156.0,EIRE
519890,22502,PICNIC BASKET WICKER SMALL,2.0,2010-08-22 12:45:00,4.25,15443.0,United Kingdom
489574,20941,FROG CANDLE,4.0,2009-12-01 13:31:00,1.25,13097.0,United Kingdom
509439,22466,FAIRY TALE COTTAGE NIGHTLIGHT,12.0,2010-05-23 15:28:00,1.95,17863.0,United Kingdom
516632,21411,GINGHAM HEART  DOORSTOP RED,3.0,2010-07-22 10:31:00,4.25,18074.0,United Kingdom
499777,20981,12 PENCILS TALL TUBE WOODLAND,12.0,2010-03-02 14:01:00,0.85,12525.0,France
512074,22634,CHILDS BREAKFAST SET SPACEBOY ,2.0,2010-06-13 11:44:00,9.95,16768.0,United Kingdom
506142,22485,SET OF 2 WOODEN MARKET CRATES,3.0,2010-04-27 16:19:00,12.75,12744.0,Singapore
516959,35240,ENAMEL BLUE RIM OVAL TRAY SET/2,1.0,2010-07-25 16:06:00,8.49,13451.0,United Kingdom
508483,21625,VINTAGE UNION JACK APRON,1.0,2010-05-16 12:51:00,6.95,17841.0,United Kingdom
510166,22083,PAPER CHAIN KIT RETRO SPOT,2.0,2010-05-27 14:13:00,2.95,15013.0,United Kingdom
514553,22383,LUNCH BAG SUKI  DESIGN ,3.0,2010-07-05 11:15:00,1.65,14710.0,United Kingdom
C490309,22138,BAKING SET 9 PIECE RETROSPOT ,-3.0,2009-12-04 14:56:00,4.95,15767.0,United Kingdom
518431,21745,GAOLERS KEYS DECORATIVE GARDEN ,8.0,2010-08-09 11:00:00,3.75,13823.0,United Kingdom
501318,84029E,RED WOOLLY HOTTIE WHITE HEART.,36.0,2010-03-16 09:42:00,2.95,13777.0,United Kingdom
509455,22434,BALLOON PUMP WITH 10 BALLOONS,8.0,2010-05-24 10:09:00,1.65,17448.0,United Kingdom
509851,37447,CERAMIC CAKE DESIGN SPOTTED PLATE,24.0,2010-05-26 09:05:00,1.49,14911.0,EIRE
500347,20977,36 PENCILS TUBE WOODLAND,16.0,2010-03-07 14:52:00,1.25,15631.0,United Kingdom
505185,20728,LUNCH BAG CARS BLUE,6.0,2010-04-20 14:33:00,1.65,14648.0,United Kingdom
512259,21899,"KEY FOB , GARAGE DESIGN",1.0,2010-06-14 13:03:00,0.65,17059.0,United Kingdom
500329,35920,FOUR RABBIT EASTER DECORATIONS,8.0,2010-03-07 12:56:00,1.25,13764.0,United Kingdom
497205,21781,MA CAMPAGNE CUTLERY BOX,1.0,2010-02-07 11:57:00,14.95,17841.0,United Kingdom
520186,21739,COSY SLIPPER SHOES SMALL GREEN,2.0,2010-08-24 14:20:00,2.95,13567.0,United Kingdom
504695,20676,RED SPOTTY BOWL,4.0,2010-04-15 17:06:00,1.25,17799.0,United Kingdom
508494,85099F,JUMBO BAG STRAWBERRY,30.0,2010-05-16 13:49:00,1.95,12806.0,Netherlands
511039,21219,SET/4 BADGES BALLOON GIRL,10.0,2010-06-06 11:19:00,1.25,17589.0,United Kingdom
492519,21529,RETRO SPOT CERAMIC TOASTRACK,6.0,2009-12-17 12:04:00,3.45,14543.0,United Kingdom
491123,21114,LAVENDER SCENTED FABRIC HEART,2.0,2009-12-09 15:20:00,1.25,17043.0,United Kingdom
506448,72802B,OCEAN SCENT CANDLE IN JEWELLED BOX,1.0,2010-04-29 17:57:00,4.25,17463.0,United Kingdom
505462,84971S,SMALL HEART FLOWERS HOOK ,24.0,2010-04-22 11:51:00,0.85,15622.0,United Kingdom
507133,84839,SWEETHEART KEY CABINET,1.0,2010-05-06 12:29:00,6.75,14461.0,United Kingdom
496085,21488,RED WHITE SCARF  HOT WATER BOTTLE,1.0,2010-01-28 19:28:00,3.95,14702.0,United Kingdom
504149,21012,ANTIQUE ALL GLASS CANDLESTICK,2.0,2010-04-11 13:37:00,2.1,17608.0,United Kingdom
499664,82578,KITCHEN METAL SIGN,12.0,2010-03-01 15:36:00,0.55,14257.0,United Kingdom
510727,21243,PINK  SPOTTY PLATE ,2.0,2010-06-03 10:28:00,1.69,14646.0,Netherlands
515123,21541,DINOSAURS WATER TRANSFER TATTOOS ,12.0,2010-07-08 14:06:00,0.85,12592.0,Germany
517965,22594,CHRISTMAS GINGHAM TREE,12.0,2010-08-03 12:55:00,0.85,14699.0,United Kingdom
491814,21810,CHRISTMAS HANGING STAR WITH BELL,6.0,2009-12-14 13:30:00,1.25,15188.0,United Kingdom
498018,21232,STRAWBERRY CERAMIC TRINKET BOX,6.0,2010-02-15 16:45:00,1.25,12835.0,United Kingdom
505581,22414,DOOR MAT NEIGHBOURHOOD WITCH ,1.0,2010-04-23 12:14:00,7.49,15898.0,United Kingdom
511309,21114,LAVENDER SCENTED FABRIC HEART,5.0,2010-06-07 16:06:00,1.25,13052.0,United Kingdom
497955,21759,METAL WALL SHELF UNIT WITH HOOKS,4.0,2010-02-15 12:54:00,44.95,14543.0,United Kingdom
491209,72708,SCULPTED ROUND IVORY CANDLE ,6.0,2009-12-10 14:19:00,0.21,15573.0,United Kingdom
491186,21733,RED HANGING HEART T-LIGHT HOLDER,1.0,2009-12-10 12:21:00,2.95,15889.0,United Kingdom
502895,21174,POTTERING IN THE SHED METAL SIGN,12.0,2010-03-29 11:49:00,1.65,17448.0,United Kingdom
520390,18097C,WHITE TALL PORCELAIN T-LIGHT HOLDER,2.0,2010-08-25 15:31:00,2.55,18196.0,United Kingdom
516609,85099B,JUMBO BAG RED RETROSPOT,3.0,2010-07-21 14:39:00,1.95,17338.0,United Kingdom
502490,21115,ROSE CARAVAN DOORSTOP,2.0,2010-03-25 10:04:00,6.75,14640.0,United Kingdom
509014,71459,HANGING JAM JAR T-LIGHT HOLDER,24.0,2010-05-19 13:36:00,0.85,15570.0,United Kingdom
492435,37495,FAIRY CAKE BIRTHDAY CANDLE SET,1.0,2009-12-17 10:20:00,3.75,15863.0,United Kingdom
515411,85041,SET/4 PINK ORCHID CANDLES IN BOWL,12.0,2010-07-12 12:44:00,1.65,14667.0,United Kingdom
492462,79072,TEATIME CAKE TIN WITH HANDLE,1.0,2009-12-17 11:33:00,9.95,15862.0,United Kingdom
519640,15056BL,EDWARDIAN PARASOL BLACK,60.0,2010-08-19 10:11:00,4.95,16684.0,United Kingdom
494679,20724,RED SPOTTY CHARLOTTE BAG,10.0,2010-01-18 10:23:00,0.85,12877.0,United Kingdom
519175,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,6.0,2010-08-13 14:31:00,8.5,17146.0,United Kingdom
489837,84558A,3D DOG PICTURE PLAYING CARDS,4.0,2009-12-02 14:21:00,2.95,14396.0,United Kingdom
513995,21154,RED SPOTTY OVEN GLOVE ,10.0,2010-06-30 08:50:00,1.25,13813.0,Germany
502229,47599A,PINK PARTY BAGS,6.0,2010-03-23 12:12:00,2.1,12921.0,United Kingdom
492830,22352,LUNCHBOX WITH CUTLERY RETROSPOT ,6.0,2009-12-20 15:38:00,2.55,12683.0,France
496317,35095B,RED VICTORIAN FABRIC OVAL BOX,3.0,2010-01-31 12:27:00,0.42,17137.0,United Kingdom
505616,20719,WOODLAND CHARLOTTE BAG,10.0,2010-04-23 12:50:00,0.85,13656.0,United Kingdom
512942,22072,RED RETROSPOT TEA CUP AND SAUCER ,4.0,2010-06-20 14:29:00,3.75,16756.0,United Kingdom
509577,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4.0,2010-05-24 14:17:00,2.95,17338.0,United Kingdom
511093,21154,RED SPOTTY OVEN GLOVE ,2.0,2010-06-06 15:22:00,1.25,17920.0,United Kingdom
501640,21383,PACK OF 12 STICKY BUNNIES,96.0,2010-03-18 12:11:00,0.55,14400.0,United Kingdom
507413,47568,ENGLISH ROSE DESIGN PEG BAG,3.0,2010-05-09 14:07:00,2.1,17807.0,United Kingdom
489866,21164,HOME SWEET HOME METAL SIGN ,1.0,2009-12-02 15:04:00,2.95,16200.0,United Kingdom
501847,22423,REGENCY CAKESTAND 3 TIER,2.0,2010-03-21 10:30:00,12.75,17243.0,United Kingdom
509441,21232,STRAWBERRY CERAMIC TRINKET BOX,4.0,2010-05-23 15:52:00,1.25,16794.0,United Kingdom
504640,46000S,POLYESTER FILLER PAD 40x40cm,8.0,2010-04-15 14:14:00,1.45,17032.0,United Kingdom
513487,90060B,FIRE POLISHED GLASS NECKL GOLD,1.0,2010-06-24 18:06:00,5.95,13208.0,United Kingdom
506714,48187,DOOR MAT NEW ENGLAND,2.0,2010-05-02 15:40:00,7.49,12932.0,United Kingdom
490083,22034,ROBIN CHRISTMAS CARD,24.0,2009-12-03 15:35:00,0.42,14031.0,United Kingdom
517967,22364,GLASS JAR DIGESTIVE BISCUITS,1.0,2010-08-03 13:03:00,2.95,18048.0,United Kingdom
508360,22200,FRYING PAN PINK POLKADOT ,1.0,2010-05-14 12:55:00,4.25,15723.0,United Kingdom
489572,21214,SET OF 72 IVORY PAPER DOILIES,2.0,2009-12-01 13:29:00,1.45,17611.0,United Kingdom
517625,85049H,URBAN BLACK RIBBONS ,1.0,2010-07-30 11:59:00,1.25,16391.0,United Kingdom
516880,84745B,BLUE HANGING GINGHAM EASTER HEN,2.0,2010-07-23 13:43:00,0.42,15862.0,United Kingdom
509340,21754,HOME BUILDING BLOCK WORD,6.0,2010-05-21 12:28:00,5.95,17675.0,United Kingdom
494994,79323W, WHITE CHERRY LIGHTS,10.0,2010-01-20 12:06:00,6.75,13668.0,United Kingdom
505396,21286,RETRO SPOT CANDLE  LARGE,12.0,2010-04-22 09:50:00,2.55,16131.0,United Kingdom
498943,21975,PACK OF 60 DINOSAUR CAKE CASES,120.0,2010-02-24 11:03:00,0.42,12482.0,Sweden
508624,21715,GIRLS VINTAGE TIN SEASIDE BUCKET,8.0,2010-05-17 13:51:00,2.55,16611.0,United Kingdom
503703,22381,TOY TIDY PINK RETROSPOT  ,1.0,2010-04-06 13:42:00,2.1,17841.0,United Kingdom
503329,85136C,RED SHARK HELICOPTER,1.0,2010-03-31 11:57:00,7.95,14527.0,United Kingdom
509453,21982,PACK OF 12 SUKI TISSUES ,48.0,2010-05-24 09:49:00,0.29,13381.0,United Kingdom
514520,48111,DOORMAT 3 SMILEY CATS,4.0,2010-07-05 09:27:00,6.35,17850.0,United Kingdom
490048,84992,72 SWEETHEART FAIRY CAKE CASES,22.0,2009-12-03 13:03:00,0.55,16779.0,United Kingdom
493434,21080,SET/20 RED SPOTTY PAPER NAPKINS ,96.0,2010-01-04 12:54:00,0.64,13798.0,United Kingdom
513494,22712,CARD DOLLY GIRL ,12.0,2010-06-25 10:10:00,0.42,16992.0,United Kingdom
503949,21278,VINTAGE KITCHEN PRINT PUDDINGS,6.0,2010-04-08 15:40:00,2.55,14924.0,United Kingdom
507613,21077,SET/20 WOODLAND PAPER NAPKINS ,2.0,2010-05-10 14:06:00,0.85,15005.0,United Kingdom
504139,22170,PICTURE FRAME WOOD TRIPLE PORTRAIT,4.0,2010-04-11 12:37:00,6.75,17769.0,United Kingdom
514516,22275,WEEKEND BAG VINTAGE ROSE PAISLEY,1.0,2010-07-04 14:27:00,8.5,17406.0,United Kingdom
517225,21082,SET/20 FRUIT SALAD PAPER NAPKINS ,12.0,2010-07-27 12:47:00,0.85,15614.0,United Kingdom
512406,22492,MINI PAINT SET VINTAGE  BOY+ GIRL,36.0,2010-06-15 13:06:00,0.65,17020.0,United Kingdom
518064,22087,PAPER BUNTING WHITE LACE,3.0,2010-08-04 12:39:00,2.95,17841.0,United Kingdom
519218,47504E,ENGLISH ROSE SCISSORS,3.0,2010-08-15 11:55:00,1.25,17248.0,United Kingdom
498345,21695,SMALL SILVER FLOWER CANDLE POT,6.0,2010-02-18 11:53:00,2.95,13431.0,United Kingdom
